id	document	label
8736192	엘르 패닝의 놀라운 연기와 사춘기 소녀들의 불안한 감성!	1
6145613	설정이 말 안된다는 인간들은 연쇄살인마 종류를 잘 모르는듯. 리처드기어 연기도 좋았다	1
9690436	종교와 광기그리고 구원	1
9086199	원작으로 보고 영화를 보니 더 재미있었다.	1
4353716	재미있는 영화에요	1
8364729	등장인물도 스토리도 너무너무 재미있고 좋아요 본방사수는못해도 주말에재방볼때 정말너무행복해요 유일하게 챙겨보는 프로그램임ㅠㅠ힐링되요진짜... 아직 70회정도 더남았다는것도 너무행복해요 안보신분들 꼭!!! 보시길바랍니다 진짜 사랑해요감자별♥ 화이팅!!	1
5643175	세계챔피언. 스트리트 파이터 되다!	1
8561849	사랑스러운 영화이다.	1
9854419	옼케이 앟~ 드르륵 손으로싹 싹~ 킁~	1
10180415	잘보았습니다잘보았습니다	1
4661748	심리..	1
6775775	아침드라마 안보는편인데 요것은 완전잼잇음 첫회부터 한번도 안빼먹고 보구잇어욥	1
9825547	"현실에선 알프레도와 같은 친구를 찾기 어렵다. 아니 불가능하다. 영화의 메세지가 와닿는다. ""현실은 영화와 달라"""	1
9252155	군인들도 피해자 였다는걸 잘 보여준것같다	1
10268889	재밌습니다 툭히유아인 연기대박	1
8713503	고인이된 피해자들 삼가 명복을빕니다 ㅡㅡ 사회적 안전장치를 못만드는 부실한 정부를 가진 우리가 참 불쌍하단 생각이듭니다 안전한 나라만들기가 그렇게 힘든건가요 ㅡㅡ	1
4507103	케이블에서한번보고 코엔형제영화라해서 다시한번보고 이전의 코엔스타일과는 다르다	1
905524	자끄 따띠의 최고걸작이자 그에게 최고의 재앙을 불러온 작품.	1
4788410	오가타와 이마무라 환상 조합	1
5292917	진~짜 재미있었어요ㅎㅎ 특히 엄마가 감전되는 장면ㅎㅎ	1
9452082	몰입도 짱입니다꼭 보세요	1
9088089	진짜 잘만든것 같음...	1
8683869	나에게 기억나는 몇 안되는 따뜻한 한국영화,,	1
7417145	의리!!!!!!!	1
5688593	내가 유일하게 사랑하는 애니메이션~	1
9751569	폴라패턴이 4천만불 최종 다가짐..	1
9881015	급진적인 전개로 캐릭터들의 감정선을 공감하기 어려웠던 부분이 있어 아쉬움	1
9608479	반전의 묘미 ㅋㅋ 늪지대의 음습함과 어울리는 분위기	1
8362544	최고였고 아직 까지 최고인듯	1
7674416	아기가 다치면 안된다. 찰리 배빗이 다치면 안돼.	1
7164874	케이블에서 다시 안해주나? 악마역의 조민기씨 정말 대단했는데... 그리고 천사역 유호정씨가 빠져있네요~~ 아~ 다시 보고싶다~~~	1
47758	인간적인 영화 같아서 만점	1
2555855	나름괜찮았음.......	1
6654617	재밋다	1
9466352	이건 정말 대박이야. 복수전도 기대되고..	1
1052	너무너무 재밉심더	1
1487090	화려함은 없지만 통쾌한 작품!	1
9634444	맥클레인과 그랜트는 특수부대를 이끌고 그 교회를 포위하나, 이미 탈출준비를 해 놓은 스튜어트 일당은 스노우모빌을 이용하여 747 점보기가 준비된 곳으로 빠져나간다. 이번에도 죽을 뻔하다 살아난 맥클레인은 그들이 떨구고 간 총에 공포탄이 들어있는것잼~	1
1607010	보물섬의 대표 만화...최고였었다	1
9630100	마지막에 내가왕이될상인가에서 소름	1
9118062	코미디 영화지만 완성도 높다 진짜 재밌다ㅋㅋ	1
6717399	“미국 중심의 세계질서에 대한 믿음은, 마치 기독교와도 같았다.” 와닿는 말이다. 그래서 개독은 미쿡을 참 좋아라하지.	1
8654984	쪼는힘이대단했음.박스오피스1위할만해	1
8926584	진짜나한텐소중한그런영화	1
7191200	여기가 한괴뢰 종북가가 2점 준 곳인가요? 종북 놈들 반대로만 하면 정답.	1
4457121	난 무척 재미있게 봤다.마츠야먀 켄이치,연기가 매우 훌륭하다!	1
10041396	장가휘 임달화 왕민덕 세분의 연기가 돋보이는 수작영화입니다처음 보게되는분들은 반전에 반전에 거듭되는 스토리에 희열을 느끼실 것 같네요 개인적으로 장가휘님 팬으로써 꼭 봐야하는 영화라고생각되구요 왕민덕씨의 연기 진짜 소름 끼쳤습니다	1
709036	드 팔마의 스카페페이스와 언터처블의 근안. 황홀한 느와르!!	1
8737470	브룩쉴즈가 왜 3대 책받침 미녀인지 알게 해준 영화. 내용 전개도 빠르고 아름다운 배경, 1998년 당시엔 식상하지 않았을 주제.. 재밌게 봤어요	1
178009	마지막, 거위로 닦는 장면이 압권..대략 뒤집어짐...-_-	1
9685410	기대안하고 봤는데.. 10점 만점이다	1
3436897	별다섯개주니 총평점 2점올라가 버리네 ㅋㅋ;	1
7942375	예전에 코난극장판 전편받아서 본적있었는데...새로나온건줄알고봄..ㅠㅠ 그래도 코난은 잼써	1
9088181	누구나 꿈꾸는 극단적 상황...카타르시스..장난 아님..진짜 재미있음.	1
9672091	정말 재밌게 봤다. 또 보고싶어지는 영화. 예전 좀 더 순수했던 시절이 생각나서 감정이입이 더 되고. 정말 마사미는 이 영화에서 최고인거 같다. 한국 여배우 다 갔다줘도 난 이 영화에 숏컷 마사미랑은 절때 안바꾼다. 음악도 정말 마음에 듬. 추억 새록	1
2668719	마지막에 존트라볼타 지하철에서 혼자 담배 무는 장면 압권이네요.	1
10247120	크리스마스 영화의 레전드!!!!	1
9177586	내 소중이가 즐거워해서 만점 줌	1
2434675	우연 그리고 운명 선택 . 이세가지가 쏟아내는 빛	1
9722388	영화는 재밌는영화와 재미없는영화 이렇게 두가지로 나눌수있다고 팀버튼이 얘기했다지? 그 기준으로 보면 별로 재미 없는 영화이지만 영화가 끝나고 나면 뭔가 뭉클해지는 매력이 있는영화다.	1
9728800	최고의히어로는 힛걸!	1
5201798	존나그리워서 물어물어왔다예전에찾았었는데 까먹고또찾았다 너무기쁘다 아련하다 ㅠ	1
9433931	만 34살의 티아 레오니는 역대급으로 아름답다....정말 아름답다	1
9800525	말이 필요없는 몇안되는 대작.	1
9767797	30년전에 본거지만 아직도 눈에 선할정도에 면도칼...무셔	1
2560824	개봉했을때 보고 기억이 나길래 다시본건데 ..다시봐도 개들이 너무사랑스럽고 !	1
5843542	실화였다고 해서 더 궁금해지는데요..?!	1
7942052	결혼의여신 잼있다..남상미.이상우커플 좀 짱인듯.ㅋ또일주일을 어찌기다리지ㅠ	1
9414942	이거 엄청난 영화네.. 나는 제5원소 할때마다 안봤는데 오늘 슈퍼액션으로 보고있는데 이런 영화를 1997년에 만들었다니... 말도 안돼 최곤데	1
3414817	어렸을때 재밌게 본 영화.	1
10058527	다음편을 기대합니다!	1
9921017	한 번뿐인 인생인데 본능대로 살면 안돼나? 양심이란 감옥 속에서 안도할 수밖에 없는 내 자신을 보는 것같아 심난했다.	1
8149200	잊고지냈던 유년시절의추억.잔잔하니 볼만하네요^^	1
670835	핫세 세월은 못속이는구려.	1
9995822	만점줘야되는거아닌가요?	1
819148	괜찮다 이 영화!	1
7737025	역시 실망시키지 않아.(4와 리턴즈는 빼고	1
9641077	상영관좀 많이 잡아줘 볼수가 없잖아	1
4719625	어이구~~이 영화 우리집에 비디오 있는데 ㅎㅎ	1
3259677	재미있게 봄...	1
7239700	이런영화는 최소 7점대는 나와야지...마지막 대박..초반은 작전 D-Day 긴장감.. 연기 좋았다 100% 확신된 정보가 아닌데 이런 작전을 실행하다니...굿뜨~	1
6263490	정말 감동입니다. 상영시간 내내 울었습니다. 부부가 같이 봐야 합니다.	1
5514873	볼만한 코미디 영화 싼티나는 포스터와 제목때문에 안보게 됐었지만	1
7534005	순간순간 놓칠수 없는 긴장감..그리고 아지랑이같은 러브라인...정말 한순간도 눈을 뗄수없네요	1
9036773	정말 좋은 영화..나도 조금씩이나마 기부해야 되겠다는 마음이 들었네요	1
4804167	드라마	1
8067458	후반으로갈수록점점소름돋고아련하고슬픈영화	1
10224779	깜찍함과 사랑스러움이 가득하고 행복해지는 영화	1
8953609	몰리 넘귀여워 ><가슴한쪽이 따뜻해 지고 빙긋이 웃게되는 영화	1
10267649	잼있오용 잼있오용 잼있오용	1
9307632	재미있습니다!! 'ㅁ')//	1
9064934	역시 스탠리 큐브릭. 최고다	1
9470097	영화 재밌었는데 평점 왜이럼 ;	1
3472304	어려운 영화... 그 만큼 생각이 필요한 영화... 집중해 본다면... 멋진 영화	1
8638296	gghdhfksdhgkdsg	1
10213627	다소 아쉬웠으나, 연기는 역시!! 믿고보는 배우다. 기대없이 보다가 확 빠져들었음!	1
7090214	대박.ㅋㅋㅋㅋ	1
4212964	임청하의 모습에 동방불패 모습이 겹쳐졌다.	1
10269702	끝나고 한동안 계속 여운이 남는다.내 최고의 영화.	1
1170251	그때는 재미있엇다!!	1
9916364	인간이 얼마나 비인간적인지를 보여주는 완벽한 역설.	1
7497667	ㄷㅃㅅㅊㅎㄱㅅ	1
10156802	넘 잼나게 봤어요~^^이런 영화 딱 내가 좋아하는 스타일 ㅎㅎㅎ	1
8285170	학교에서 선생님이 보여주셔서 봤는데 정~~말로 스릴있고 재미있어요 4편은 안나오지만 그래도 이것처럼 스릴있는 영화들이 많이 나왔으면 좋겠어요^^	1
8596739	등장인물을 정복하고나를 정복한 영화	1
1028120	최재성의 카리스마가 느껴졌던	1
9970128	감동적인 애니메이션이겠지	1
8520577	항상 미열을 띤 채 사랑한 베티	1
73588	요즘 시리즈물중 최고!!	1
9505098	이건 말이 필요없습니다.	1
8588881	제목을 나가리... 미친콜로 바꾸면 대박날듯...	1
9986509	어떤 감독이 SF를 지구 땅속 소재로 풀어나갈 생각을 할까...	1
7882873	뭐라고 더 말이 필요하겠습니까? 잔잔히 흘러가는 인생 스토리, 좋습니다. 10점을 주고싶지만 그런 점수는 너무 뻥같고.......	1
2327820	료코나오는것중엔 젤 재미없더군요. 솔직히스토리는삼류...	1
6041901	뼈가 있는 한마디, 한마디의 대사들..	1
8858542	또보고싶다 진짜루 ㅇㅇㅋㅋ	1
251371	zzz	1
9934882	생각이 많아지는영화...부정해야 하는 것들을 부정하지 못하는...남녀관계 뿐만 아니라다른상황에 대입시켜도 이런고민 해본사람들많을듯...	1
10166725	일반인이 이해하기 조금 오려운 부분이 있지만이런영화는 처음이다	1
6386857	그동안 본 드라마 중 최고에요. 명작이네요.	1
9278288	마지막에 여주몸매 때문에 에일리언 숨은거 전혀 눈치 못챔ㅋㅋㅋㅋ	1
1496635	사미자의첫무협영화.....	1
1303989	그당시 독일의 사회적 모습이 잘 반영되 어서 좋았다	1
1523119	잊을 수 없는.. 깊은 감동	1
7027077	아ㅎㅎ 이거 예전에 재방송 엄청많이봤는데	1
6327981	이태성 정말 연기 잘한다.가슴이 따뜻해지는 영화다.	1
10040288	웹툰 이웃사람을 보고나서 영화를 보면 내용 이해에 훨씬 도움이될거같다. 괜찮게 나온거같고 무엇보다 배우님들의 연기가 최고!!	1
4688398	나만 알고 싶은 예쁜 영화	1
10009583	저 남자인데 재미있더라고요	1
8042152	"주연과 조연들의 열혈한 연기와 액션이 보기 좋았고, ""미래 사회가 이렇게 변할려나?""라는 궁금증을 불러일으키는 전개와 시대적 배경까지 흥미롭고 깊은 여운을 남기게끔 보여줬었던 명작이었습니다."	1
9304354	오! 평점 높네요. 저도 진짜 좋아하는 영화에요. 소소한 일상의 반전. 아즈키판다 짱!	1
9512342	무능한 경찰 가면을 쓰고 있는 목사 그리고 마지막 반전 애니매이션 계의 수장이다	1
10139667	이영화진짜 평점 낮게주는 사람들 전부 사회 불만자들이다진짜인생이 슬프고 우울증걸린 정신병자들이다	1
9165188	너무너무 재밌게 보고있어요^^우현오빠 성열오빠 힘내세요!!!^&^	1
2433856	초강대국 미국의 추악하고 더러운 단면에 대한 사실적인 보고	1
5324946	참 아름답고 멋지게 사실적으로 찍었음,,,마이클만 감독 영화는 최고!	1
6062338	내가 1빠니까 10점ㅋ	1
3847648	과자도 맛있었지^^	1
8858411	다음편이 너무너무 기다려지는 드라마임!	1
10222641	역시 명작은 다르다...사람의 심리를 절묘히 비튼다.	1
8380324	이봐 시명이 어쩌피 줄어야할 목숨이야. 우릴 원망하지 마라	1
6869347	액션영화는 액션영화일뿐, 팝콘먹으며 보기좋은 가벼운 영화	1
10180073	9.6점으로 별 5개 드림.	1
8738070	영상이 뛰어나며 주인공의 내적고뇌가 잘 드러난 명작.실화라 그런지 끝은 무자르듯 끝나네	1
3448240	미치도록 웃긴 영화	1
5698131	잼있어요...	1
6768027	볼만하네요 무엇보다 중간에 로즈가 너무 이뻐 영화내내생각나네요ㅋㅋ 평점은 8점정도?? 높이기위해 10점줍니다~	1
10090942	동성애 혐오가 본능이라니...저런 게 베플이라는게 참 어이가 없다.동성애 혐오는 본능이 아니라 무지이다.잘 알겠냐 멍청이들아	1
10270935	엄마 아빠 보여드렸는데...	1
9048722	더럽고 반사회적이며 폭력적이고 엽기적인데 마지막에 가슴이 따뜻해지는 희안한 영화	1
1489094	저도1979년 여자친구와 극장에서 봤는데 많이울었던 .여친 이 김순천	1
1757227	뻔한 스토리라고들하지만 뻔해서 더 매력적인 영화.	1
10116159	최근 본 애니매이션 중 감동과 재미가 최고 !!!	1
741657	최근 3년간 본 영화중 최고!	1
398286	잼있다	1
9321049	뭉클하고 감동적인 실화	1
252228	한국영화가 주목받지 못했던 시절의영화,,, 잘 만들어졌다~	1
9252938	시기에 적절하게 다시금 그분의 사랑을 내안에 가득 채우는 소중한 시간이였다.	1
9999553	이거 예전에 동아리에서 봤는데 졸잼ㅋㅋㅋㅋ	1
2657785	진지했던 영화, 성룡이 진지한 역할도 잘해 꽤 기억에 남음..스토리도 괜찮음.	1
9708556	오헤성 목소리가 정말 최악이다!!	1
9137582	너무재밌엉ㅛ 피카츄 오예	1
8561082	조카랑 봤는데 조카가 무지 좋아하네요.. 시사때는 스티커도 준것 같은데 못받아서 아쉽네요.. ㅠ 그래도 전단에색칠공부있어서 조카땜에 뭉태기로 가져와 봤네요~ㅎ 착한 고모 노릇하기가 이렇게 힘들줄이야.. ㅋ	1
5970512	노인은 역사.... 아이가 그런 어른한테서 좋은 배움 얻어가며 커가는 따뜻한 영화	1
10011197	내네네네 좋어요좋아요 꿀잼	1
10192290	서브컬쳐게 사람들절대보지마세요 동심을찾아야지그딴소리하면서 보셨다가는 촛대랑시계에 치입니다.	1
8467681	내가 본 007시리즈들 중 가장 최고임.그밖에 23탄 스카이폴, 21탄 카지노로얄, 15탄 리빙데이라이트, 13탄 옥토퍼시, 번외편 네버세이네버어게인, 11탄 문레이커, 6탄 여왕폐하대작전 등도 꽤 재미있게 봤음.^^	1
9911823	1이랑 2 안봐도 3보면 쳐우는 OO쩌는영화	1
7082922	태익인 말로설명할슈없는 멋진 캐릭이죵~♥	1
6268807	랩처럼 내뱉는 불어와 멋드러진 액션의 조화.	1
2034240	음악 그리고 그들의 비극과 애환의 카덴짜	1
9735761	goㅇㅇㅇod!!!	1
5930376	재밌어요!	1
10010509	이 영화에 출연한 배우는 단 4명 , 장소는 계속 저택 안 ,명작은 감독의 연출과 배우들의 연기로 결정된다.	1
9157293	한정된 공간 안에서 캐릭터와 스토리로 승부하는 영화. 빵빵 터지는 블록버스터들에 질렸을 때 보면 좋은-	1
10103911	말이 필요 없는 최고의 영화!!	1
4794220	제목때문에 영화 이미지가 반감됨. 너무 재미있고 잔잔하면서 위트있는 영화.	1
3021108	영화가 끝날무렵, 당장 짐싸고싶게 만드는, 여행자를 위한 영화!	1
9984698	난 좋았는데..다른사람들은 다르게생각하는구나	1
9659829	가장 판타지스러운 모두가 원하는 설정의 만남으로 가장 평범하게 사랑에 빠지는 과장을 그려낸 내 인생영화	1
9953458	초딩때너무재밌게본기억이있어서 꼭 다시보고싶다	1
9651745	달달한 드라마 로코. 재밌었다	1
3605205	취약한 사회안정망아래선 가장이 무너지면 가정이 무너진다. 희망찾기도 개인의몫?	1
7602782	나루토가 짱	1
8091893	헐..삼류 그저그런 영환줄알고 시간때울겸 보다가 끝날때까지 흥미진진했음. 잼있네...	1
7695924	간만에 마음따뜻해진영화 ^^	1
8047452	다시보기로 보고있는데 진짜 다시봐도 명작	1
4466376	사랑도 초기화가 되나요?	1
9523383	재미있었음 굿굿 굿!!	1
868212	그야말로악마적 퇴폐와 고질적 순수의 공존.이 정도면 충분하다.	1
7070803	진짜 하지원연기력짱	1
9685632	소장가치있는 드라마입니다	1
8663944	포스터만봐도 소름끼치는군!!	1
8979139	재애애미이있어어요오	1
2365014	재미있다	1
10081851	말이 필요없다, 유치원생일때 보고 1년전에 다시 봤는데 그냥 legend of legend.	1
4918634	심형래의 영웅과 바보를 오가는 놀라운 연기력	1
7051211	1편은 정말 진리다	1
8925398	진짜재밋는데...10부작이라니...더늘렸으면 좋겠다	1
9516536	기자 평론가들은 자기 사상에 맞춰 영화를 평가하는 마바리들이다.	1
8670098	원작인 칼 세이건의 코스모스는 보진 못했지만 이번에 하는 코스모스를 보고 너무 흥미러웠습니다 기대되는 마음으로 매주 토오일날 챙겨보고있습니다 과학에 대한 많은 사실을 알려주고 신비러웠습니다. 제 꿈이 과학 괄련 있는데 코스모스를 보고 많은걸 알아감니다	1
4944472	난보고눈물났는데...친한친구생각이나서.ㅋㅋ	1
7571994	와...이런게 영화지.... 제목보고 단순비행인생영환줄 알았는데.... 잘만든작품! 결말은 이상함	1
6805929	굳	1
9100968	아름다운 배경과 주제곡이 너무나 좋습니다! 열 번도 더 본 영화!	1
9206150	꼭봐라 두번봐라 아니 3번 4번봐라	1
9802752	미션 종료! 와 함께 그도 이제는 '진짜' 아버지가 됐다.	1
8796855	이 영화보고 당시 내 상황과 맞아떨어져 얼마나 울었던가..	1
4556243	기륭아저씨가 정말 파릇하게 나온 영화ㅋㅋ 결말 빼곤 다 괜찮음ㅋㅋㅋㅋㅋ	1
8843179	끝까지 너무 좋았던 영화, 소재하나하나 놓치지 않았고, 많은 이야기들이 잘 어울려 마무리까지 잔잔한 감동을 주었다. 또 이런 애니메이션이 과연 한국에서 나올까..기대해본다.	1
4398994	노무노무잘만들어서눈물이나네진짜노무노무감동이여서영혼이빠져나간다흑흑흑흑ㅋㅋㅋ	1
7674482	가족이 제대로 지탱해주어야 한다, 역시 ㅠㅠㅜㅜ	1
2588896	지금 세태에서 이 영화를 다시 본다면 느낌이 어떨까?	1
5505657	시사회에서 봤는데, 완전 웃기고 재밌습니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ초강추!!!!	1
9808997	솔직히 엄청 재미있다. 러시아라서 그냥 싫지만 영화 자체는 아주 훌륭하다. 전쟁씬이 매우 리얼리틱하다.	1
6976742	진짜 대박영화!소름돋을정도로 잘만든영화...	1
9978817	아..이와이 슌지 감독..목소리 만으로도 반가운 아오이 유우..앨리스.. 재팬 탈출 아오이 츠카사 축하~	1
9270651	독특하고 괴기스러우며 아름다운영화인듯	1
5810001	절제.여백의 미가 약간 아쉽지만, 최고의연기! 본방사수! 이상우씨팬입니당	1
9287100	『아메리칸 뷰티』라 쓰고 『걸작』이라 읽는다!	1
7327490	기발하고 유쾌한 영화...	1
4304592	이영화 대박재밌을듯. 평점 올리기!!	1
8611589	나쁘지 않았다.. 홍보가 좀더 제대로 됐더라면.. 그리고 저예산 영화라는게 너무 곳곳에서 드러난게 조금 아쉬운 영화..	1
9335299	최고의 결혼, 최고의 재미 박시연님 너무 이쁘고 결혼하시고 연기 물이 오르셨고 배수빈님은 답도 없이 재밌고 노민우님은 연기력 상승 엄현경님도 미모와 연기력 굿 즉, 진짜 재밌다.	1
2359833	처음 붙으면 미미하다 활짝 타오른 뒤 명멸한 후 사라지는 불꽃같은 삶을 살아간 그녀	1
9655972	진짜 재밌게 보긴 했는데 끝부분이 너무 휘리릭 지나간듯 좀만 더 길게 해주지ㅠㅠㅋㅋ	1
9104117	그시절에이어서최고의영화..영화가순수하고 좋았다 여운이많이남네요ㅎㅎ	1
2362736	전 영화로 안보고 책으로만 봤는데 엄청 재밌음 근데 영화는 어떨지...	1
2167120	타짜가 울고가는 진정한 승부사들의 세계	1
4771386	다큐멘터리라서그런지 재미있는 영화는 아니였음. 하지만 감동있습니다.	1
8381359	라캉의 형식으로 만든 진솔한 사랑 영화. 바보들에게는 지루한 영화	1
9375238	일베충들이 단체로 들어와 평점 조작하네,,,,	1
9849868	의사도 범인같고 누가 좀 나의 의문점 좀 풀어주세요ㅜㅜ	1
1562382	소소한 오덕후들의 일상이여 영원하라! 무사안일을 염원하며..	1
7859520	스텝업 시리즈는 춤하나로 스토리 배우 모두 커버칠수 잇는 영화 오랜만에 눈 호강햇음	1
10068353	소중하고 풍족하게 다가온다	1
9701288	좋은영화 였어요 바버를 바버스럽게 입는 영국남자도 매력있었고 믿음이란 단어에 대해 다시한번 생각해보게 되네요	1
6884226	음악, 연기, 영상미 다 좋았습니다. 할머니와 엄마, 엄마와 딸을 비교해서 보는것도 재밌었고요. 미국프랑스 둘다봤는데 프랑스가 원작이라 그런가 더 재밌네요.	1
2965654	ㅋㅋㅋ재밌게생겼는데? 이런분위기 포스터 아주 좋아ㅋㅋ	1
5672812	넘 현실적이어서 잔인하지만, 액션이 시원하고 볼만함.	1
5255757	기대 안했는데 의외로 명작인데?	1
2137032	이런류의 영화가 정말 인간적인 영화아닌가...	1
9057500	화면도 너무 예쁘고 개성있는 캐릭터의 향연이라 보는 내내 미소가 떠나질 않는다는...ㅋㅋ아이들의 순수한 시선이 담겨져서 너무나도 사랑스러운 영화!!!	1
9262859	전우치야 뭐 봐도봐도 또 보고싶은 영화, 강동원 너무 귀엽고 사랑스럽고 멋있고 몽땅 다 가지세요.	1
2747802	데빌메이크라이의 성지순례	1
1338030	기대이상. 중간중간에 웃기는부분도 있어서 더 맘에듬	1
10025983	인간이 닥친 한계에 얼마나 극단적으로까지 극복하느냐를 다룬 영화. 다소 이해하긴 힘들 수 있으나, 영화가 끝난후에 곱씹어보면 대충 내용을 알 수 있음. 나머지 사람들의 능력들을 보여주지 않았던 것은, 그들이 그상황을 극복할 의지가 없었기 때문.10점	1
9924409	박보영의 기가막힌 연기력클라스를 볼수잇는영화;; 이것만 여섯번봄.. 개명작..	1
4550603	최고의 서부영화. 음악도 좋고 클린트와 리반클립의 연기도 훌륭하다	1
5595603	짱 잼써요	1
9944111	짱이것 같아요!!!!완전재미있엉!~~	1
9484403	난 이런게 좋더라...	1
9467674	영화가 점점 끝을 달려갈수록 몰입도가 더 높아진 영화는 이번이 처음이네요.	1
4204945	제목이랑 내용이랑 틀리네요. 제목 바꾸삼 '꽃돌이와 세여자' 로 ㅋㅋ	1
7903115	가족들이 보기에도 감동도 있었고 신났다아~	1
4554236	진짜 오랜만에 괜찮은영화하나 봤네요. 정말 동화같은 영화인데 홍보를왜이렇게했는지	1
8897198	주열매와 윤석현!! 앙~~ 넘 좋앙^^ 봐도봐도 질리지 않는 느라마!! 영상도 예쁘고 배우도 이뿐..	1
8233552	그렇게 태어나고 무게에 짖눌린게 마음이 안좋았지만 많은걸 느끼게해준다	1
9908687	말이 필요없는 영화..	1
7527128	반담과 돌프 룬드그렌의 화려한 액션	1
28613	꽤 볼만한 범죄 코미디 ㅋㅋ 진짜 볼만해요	1
7499987	다시 보라카이 가고 싶네요 재밌게 잘 봤습니다	1
6180439	최고의암살자들이 모여 최고를 가릴줄알았는데... 볼만한데~!	1
4321039	새벽에 자기전에 오씨엔에서 봤는데 재밌는데.. 끝이 좀 허무..?	1
9651519	손예진 잘했다. 이민정 연기가 에러지	1
127447	새벽에 봤는데 이거 최고의 영화.. 짱!!	1
10274409	일락이가 아버지 저도 데려가 주세요 라고 할 때 나도 눈물이 다 나더라.. 역시 하정우의 연기는 최고였고 역시 하지원은 예뻤고 조연배우들도 짱짱	1
3941335	굿인뎀 ㅠㅠ	1
2429609	민망하다는 말이 왜 나오는거지? 이렇게 사랑할수 있다면 늙는게 두렵지 않다	1
6304315	shy1709. 네놈 인생부터 조정하고 영화평론해라 1점짜리인생아.	1
3434164	재미있습니다.	1
7256593	진짜짱재밌고성우도재치있고목소리도좋은것같다.애들이보기에도좋고어른들이봐도지루하지는않을꺼같음.근데사람마다다르니어쩔수없음.이건태민과써니가연기했다는생각도안나게몰입하게만들었는것같음ㄷㄷ하여튼진짜재밌음	1
3228222	꿈은 바로 자신 옆에 있다는 걸 깨닫게 해주는 영화	1
732336	스포츠물이 다 그렇듯 하지만 그래도 볼만 해요^^	1
2183688	고양이의 발톱에 사형권을 합한다면..	1
5193883	결말이 약간 허무했지만 간만에 넘흐 재밌게본 영화였어요.ㅋㅋ	1
9665004	고스터버스터즈 느낌의 수작이다.	1
8145660	유쾌하고 재밌네요.이런프로 자주자주..	1
1668040	그들도 우리와 같은 순수하고 건장한 이념을 가진 청년이였다..	1
7416414	내 빅5 드라마다. 지금 다시 봤는데도 심장이 쫄깃하다. 요즘하는 드라마하곤 차원이 다르다ㅠ 고현정의 현실감있는 연기도 좋았고, 하정우 추격자로 뜨기전부터 팬이됐고, 김정태 마동석 콤비도 재미지닼ㅋㅋㅋ	1
8815532	이게 왜 유치하다고 할까 ? 어린이용 영화이고 또 내용도 상당히 잘된 작품이다. 씨리즈 뒤로 갈수록 산으로 갔지만 1-3 편은 명작이다.	1
6899941	최고!	1
8707235	배경이 너무 이쁜 영화..	1
8795420	이런 평범이 나올만한 영화는 아니라고 보는데.. 6.9?? 왜지	1
5955123	편협적 시각이 없지않아있지만 이런 내부고발적인 이야기는 구미가 당긴다	1
2353541	이건 완전 하앜하앜임... 명품...	1
1942806	꽁 연기 작살~~~	1
8256983	독립영화, 단편영화 좋아합니다. 잘봤습니다	1
10052494	터미네이터 시리즈가 아닌 별개의 작품으로써 마커스란 존재의 자아성찰이 돋보리는 수작.	1
9685801	우리나라의 역사와 겹쳐지며 보기가 불편해진다.	1
4405014	로멘틱코메디의 본좌!	1
10268055	베르세르크 고드헌터의 시초	1
1976330	좋다♡ *-_-*	1
7575399	잘 만든 영화임	1
9790646	뜻밖에 편지로 인해 자신의 첫사랑이 그였음을 깨닫게 됐다. 히로코 입장에서..본다면 너무나도 가슴아프지만.. 나의 학창시절을 떠올려보게됐다 내 마음속에 아직도 순수가 남아있을까..	1
7645842	김기영감독은 한마디로 괴물이라고 밖에 표현할 수 없을것 같다..히치콕영화,미저리의 광기와 요즘 영화들의 세련미까지 갖춘 엄청난 괴력의 영화를 60년대의 한국에서?만들다니..소름돋는 연기와 독특한 매력을 보여준 이은심이 왜 않떳는지 의문;	1
8817439	베리베리굿굿굿아주아주 멋지고 재미있다	1
8718010	남들이 다 실패자라고 할지라도... 다함께 춤추던 장면은 웃으면서 울게 만든 장면...	1
8585663	진짜 눈물난다 ...ㅠㅠ90년대 생각만하면..	1
6108883	왜 평점이 이모양이지? 나는 뒤에 오는 반전완전 쩔던데 해일이짱인데	1
8584484	액션신이 화려하고 물 흐르듯 진행되는 스토리에 영화내내 유지되는 긴장감 최고다	1
5576581	제이슨 마스던 이토록 매력적으로 나온 영화 있을까? ...너무 멋지다구~!	1
6113018	유쾌한 그리스식 웨딩과 유머~!	1
7517386	보라색맛났어	1
6241885	좋은 영화.	1
9823173	학교과제때문에 보게된 영화인데나름 감동적이고 재밌네요	1
9868121	분담의 아픔..인권도 상실ㅠㅠ	1
6994851	감동도 있고...메시지도 주고...여운도 남고...강추입니다	1
56783	마지막 장면이 아직도 생각납니다.. 폰부스와 비슷하게 섬찟함...	1
7294757	내인생최고의드라마랄까.보고또봐도질리지않는드라마ㅋㅋ전아직까지도 헤어나오질못하고있습니다	1
8302873	처음엔 배경음악도 없이 텅빈느낌과 차가운느낌만 가득.. 하지만, 그저 돈에 눈이멀었던, 맹목적인 사랑에 눈이멀었던 한 여자도 엄마가 되면서 따뜻해지는 마지막..	1
6077477	너무좋음무왜이리적게함??????????????????????????????????????	1
10113424	진짜 안보면 후회하는영화 내가본 모든영화중 1위다 인정!	1
